#,Timestamp,Hostname,CLD,VAD,LSD,SDI,SPD,ELD,lch_size,zlib_size,zlib_time,lzma_size,lzma_time,bz2_size,bz2_time,gzip_size,gzip_time,cfe_size,commits
132,1680052531,rhel,20767,723894,263,14920,63,109235,40,38,0.0001782649997039,88,0.0541791079995164,64,0.0002377159999014,56,0.0001445690013497,23,3
133,1680052531,ubuntu,21432,1497028,263,20931,34,79240,42621,7210,0.0011945160003961,6676,0.0632845090003684,7203,0.005245885999102,7228,0.001064978998329,144516,3
133,1680053431,hub,22380,1533761,1125,20935,34,189981,58126,9641,0.0018585690013424,8880,0.0701209050002944,9335,0.0072975929997483,9659,0.0015011239993327,161854,3
134,1680053431,centos,19933,689707,263,10609,34,77852,46729,7893,0.0014353610004036,7300,0.0675852670010499,7729,0.0058187680006085,7911,0.0014073900001676,140260,3
134,1680053431,debian,19472,498654,263,11296,34,79318,39397,7675,0.0011990840012003,7108,0.0665852269994502,7733,0.0052519740002026,7693,0.0011069560005125,160168,4
133,1680053431,rhel,20767,723894,263,14920,63,109235,40,39,0.0001142529999924,88,0.0533959839995077,64,0.0002943859999504,57,7.591000030515715e-05,23,3
134,1680053431,ubuntu,21062,1488869,263,20931,34,80856,40446,7302,0.0012962490000063,6768,0.0654887669988966,7476,0.0052546139995683,7320,0.0010284929994668,125821,3
134,1680054331,hub,21827,1521714,1125,20935,34,188026,49944,9121,0.0015454869990207,8356,0.0660782999984803,9011,0.0059819919988512,9139,0.0014252410001063,156535,2
135,1680054331,centos,19630,687538,263,10609,34,77639,42326,7192,0.0013027780005359,6680,0.0696186490004038,7173,0.0053316820012696,7210,0.0011315970004943,120542,3
135,1680054331,debian,19517,512509,263,11296,34,79621,53114,8479,0.0016662830003042,7836,0.0687310510002134,8172,0.0066353809997963,8497,0.0014185109994286,214501,3
134,1680054331,rhel,20767,723894,263,14920,63,109235,40,39,0.0001026240006467,88,0.0612955630003853,64,0.0003321650001453,57,8.055100079218391e-05,23,3
135,1680054331,ubuntu,21378,1497840,263,20931,34,78523,40839,7055,0.0012271720006538,6556,0.0656752550003147,7050,0.0057100230005744,7073,0.0011666440004773,132404,3
135,1680055231,hub,21848,1516411,1125,20935,34,187961,36710,7207,0.0010707219989853,6724,0.0604372580000927,7480,0.0048173260001931,7225,0.0009935869984474,118147,3
136,1680055231,centos,19740,692265,263,10609,34,80876,48029,8138,0.0014542640001309,7564,0.0696085270010371,8091,0.0066367720010021,8156,0.001354818999971,150070,3
136,1680055231,debian,19574,501446,263,11296,34,79223,45510,7931,0.0013748450001003,7320,0.0642306390000158,7782,0.0055209279998962,7949,0.0012477830005082,99040,2
135,1680055231,rhel,20767,723894,263,14920,63,109235,40,40,9.886000043479726e-05,88,0.050736852999762,64,0.0001746850011841,58,0.000141872000313,23,3
136,1680055231,ubuntu,21462,1497537,263,20931,34,80605,45991,7510,0.0013492680009221,7008,0.0676398509986029,7441,0.0056628550009918,7528,0.001151051999841,138714,3
136,1680056131,hub,22046,1523697,1125,20935,34,187871,39247,7245,0.0012323509999987,6752,0.0629282320005586,7410,0.0050105750015063,7263,0.0009970449991669,139409,3
137,1680056131,centos,19729,686763,263,10609,34,77344,46045,8323,0.0014744310010428,7640,0.0642666010007815,8129,0.0058034089997818,8341,0.0012952759989275,143078,3
137,1680056131,debian,19638,503015,263,11296,34,79743,42542,7571,0.0013973039986012,7036,0.0616832169998815,7585,0.0052352139991853,7589,0.0012139689988543,138938,3
136,1680056131,rhel,20767,723894,263,14920,63,109235,40,39,0.0001595199992152,88,0.0568960979999246,63,0.0003404330000194,57,0.0001299070008826,23,3
137,1680056131,ubuntu,21235,1493032,263,20931,34,79024,42963,7434,0.0012714269996649,6872,0.0706264180007565,7392,0.0055758069993316,7452,0.0013692939992324,256793,3
137,1680057031,hub,21811,1519078,1125,20935,34,187445,40412,7579,0.0011532589996932,7032,0.0674990709994745,7714,0.0053672989997721,7597,0.0010750539986474,113058,3
138,1680057031,centos,19656,683415,263,10609,34,79560,39868,7561,0.0012215249989822,7008,0.063586389998818,7667,0.0051735560009547,7579,0.0010713850006141,138379,3
138,1680057031,debian,19253,496416,263,11296,34,79573,38457,7191,0.0012325159987085,6684,0.0653204270001879,7278,0.0052732430012838,7209,0.0012128089983889,117431,3
137,1680057031,rhel,20767,723894,263,14920,63,109235,40,39,0.0001044099990394,88,0.0542297730007703,64,0.0003030659991054,57,7.812799958628602e-05,23,3
138,1680057031,ubuntu,21115,1488378,263,20931,34,78714,117956,13890,0.0042935330002364,12816,0.0773207180009194,12181,0.017116866998549,13908,0.0041698969998833,113433,3
138,1680057931,hub,21986,1532282,1125,20935,34,190740,54079,8785,0.0014958579995436,8100,0.0658308060010313,8640,0.0066549490002216,8803,0.0013722870007768,158226,3
139,1680057931,centos,19685,689131,263,10609,34,77352,40412,7546,0.0011592450009629,6952,0.0615591869991476,7486,0.0051316059998498,7564,0.001040274000843,146907,3
139,1680057931,debian,19547,498895,263,11296,34,79613,37694,7084,0.0011732069997378,6580,0.0623485520009126,7178,0.0048724219996074,7102,0.0010241229992971,155098,3
138,1680057931,rhel,20767,723894,263,14920,63,109235,40,39,0.00011612399976,88,0.0546335130002262,64,0.0003385220006748,57,0.000122580999232,23,3
139,1680057931,ubuntu,21401,1502058,263,20931,34,78917,45858,7510,0.0013337559994397,6960,0.064141863000259,7338,0.005824104999192,7528,0.0011494400005176,137274,3
139,1680058832,hub,21956,1521696,1125,20935,34,187879,49700,8885,0.0016126849986903,8160,0.0657076820007205,8720,0.005993868000587,8903,0.0013449800007947,140413,3
140,1680058832,centos,19720,687781,263,10609,34,77780,43472,7520,0.001282593999349,6956,0.0638392050004768,7470,0.0054072399998403,7538,0.0011538019989529,139153,3
140,1680058832,debian,19621,507753,263,11296,34,79697,51681,8580,0.0015044159990793,7896,0.0643319579994567,8360,0.0062130400001478,8598,0.0014088570005696,215037,4
139,1680058832,rhel,20767,723894,263,14920,63,109235,40,39,0.0001031060000968,88,0.0528032500005792,64,0.0001609069986443,57,7.124300100258552e-05,23,3
140,1680058832,ubuntu,21423,1498675,263,20931,34,78961,49955,7937,0.0013870809998479,7304,0.0632609320000483,7653,0.006015037999532,7955,0.0012646769991988,145022,3
140,1680059732,hub,21952,1528039,1125,20935,34,190198,53260,8802,0.0016331919996446,8096,0.0653352120007184,8710,0.0064412970004923,8820,0.0013430839990178,162846,4
141,1680059732,centos,19791,718705,263,10609,34,77602,75455,11078,0.0023516999990533,10156,0.0713517670010333,10418,0.0106279170013294,11096,0.0026339630003349,202447,3
141,1680059732,debian,19578,505926,263,11296,34,81795,50749,8540,0.0015314539996325,7872,0.0637950710006407,8381,0.0062403219999396,8558,0.001389905999531,113041,2
140,1680059732,rhel,20767,723894,263,14920,63,109235,40,39,0.0001765389988577,88,0.0523534929998277,63,0.0002815159987221,57,7.981899943843018e-05,23,3
141,1680059732,ubuntu,21563,1499691,263,20931,34,78885,48501,7731,0.0015669310014345,7148,0.0644572199998947,7482,0.0061415979998855,7749,0.0012696499998128,146516,3
141,1680060631,hub,22029,1525937,1125,20935,34,188057,45882,7873,0.0013038819997746,7288,0.0639891959999658,7800,0.005771118998382,7891,0.0011830469993583,146965,2
142,1680060631,centos,19965,696334,263,10609,34,77791,68391,9925,0.0027025179988413,9188,0.0692846130004909,9366,0.0088984989997698,9943,0.0023716559990134,144778,3
142,1680060631,debian,19479,498750,263,11296,34,79613,40322,7363,0.0013599539997812,6824,0.0634354869998787,7386,0.0056687390006118,7381,0.0011989240010734,135432,3
141,1680060631,rhel,20767,723894,263,14920,63,109235,40,38,0.0001172749998659,88,0.0560039989995857,64,0.0002597459988464,56,7.673199979763012e-05,23,3
142,1680060631,ubuntu,21379,1499171,263,20931,34,78897,47904,7782,0.0014733170010003,7180,0.0674527009996381,7653,0.0061175589999038,7800,0.0012544399996841,122870,3
142,1680061531,hub,22030,1529778,1125,20935,34,187961,51377,8477,0.0015667699990444,7828,0.0662074310002935,8263,0.0063795100013521,8495,0.0014401429998542,146613,3
143,1680061531,centos,19862,692521,263,10609,34,77315,47047,7983,0.0014015319993632,7388,0.0624796880001667,7774,0.0057319999996252,8001,0.0012145159998908,133931,3
143,1680061531,debian,19734,501570,263,11296,34,79427,41945,7386,0.0013172210001357,6868,0.0617604949984524,7425,0.0052908570014551,7404,0.0011825100009446,146713,3
142,1680061531,rhel,20767,723894,263,14920,63,109235,40,39,0.0001069619993359,88,0.0501377910004521,66,0.0003808770015893,57,7.213000026240479e-05,23,3
143,1680061531,ubuntu,21152,1489753,263,20931,34,78355,34815,6570,0.0010639400006766,6100,0.0600014800002099,6660,0.0046398839986068,6588,0.0009198899988405,115070,3
143,1680062431,hub,21819,1523185,1125,20935,34,188124,47346,8248,0.0013960689993837,7604,0.0645412339999893,8152,0.0061997340017114,8266,0.0013112849992467,135144,3
144,1680062431,centos,19848,690915,263,10609,34,77634,46472,7885,0.001522256001408,7280,0.0657042010006989,7688,0.0060944449996895,7903,0.0013264669996715,147914,3
144,1680062431,debian,19400,500553,263,11296,34,79540,41577,7413,0.0012113449993194,6892,0.0616404329994111,7406,0.0058638850005081,7431,0.0011286570006632,142876,3
143,1680062431,rhel,20767,723894,263,14920,63,109235,40,39,0.0001191299998026,88,0.0522002590005286,65,0.0003477949994703,57,0.0001149170002463,23,3
144,1680062431,ubuntu,21287,1494021,263,20931,34,78395,34504,6462,0.0010456670006533,5992,0.0596360630006529,6648,0.0046895720006432,6480,0.0009052220011653,121023,3
144,1680063331,hub,21854,1525278,1125,20935,34,187756,43285,7637,0.0012320049991103,7068,0.0646306480011844,7639,0.0055737389993737,7655,0.0012643659993045,133998,3
145,1680063331,centos,19787,687736,263,10609,34,77299,43868,7655,0.0013568319991463,7080,0.0634419910002179,7516,0.0056820369991328,7673,0.0012196509997011,124313,3
145,1680063331,debian,19348,499089,263,11296,34,81554,44324,8125,0.0013035500014666,7500,0.0613332889988669,8169,0.0054367120010283,8143,0.0011909329987247,142629,4
144,1680063331,rhel,21136,724205,263,14920,63,144014,103020,13000,0.0026278749992343,11144,0.0704388450012629,12205,0.0134852319988567,13018,0.0023663980009587,131385,3
145,1680063331,ubuntu,21271,1496659,263,20931,34,80788,34550,6645,0.0012017829994874,6192,0.0603535259997443,6888,0.0046461689998977,6663,0.0010061689990834,137063,3
145,1680064231,hub,21935,1521717,1125,20935,34,191404,48983,8818,0.0014445920005528,8148,0.0639119589995971,8891,0.0059626830006891,8836,0.0012746739994327,131996,3
146,1680064231,centos,19655,686847,263,10609,34,77148,35162,6530,0.0010365329999331,6120,0.0592696689982403,6625,0.0046480460005113,6548,0.0009085579986276,127049,3
146,1680064231,debian,19507,502154,263,11296,34,79823,38303,7331,0.0011367570004949,6784,0.062482892000844,7392,0.0048967089987854,7349,0.0010187990010308,152613,2
145,1680064231,rhel,21136,724205,263,14920,63,144014,40,39,0.0001557480009068,88,0.051802703001158,63,0.0003285829989181,57,7.112099956430029e-05,23,3
146,1680064231,ubuntu,21339,1494344,263,20931,34,78397,43063,7521,0.0012564180015033,6936,0.0648028380001051,7479,0.0054694890004611,7539,0.0011039349992643,117023,3
146,1680065131,hub,21852,1518747,1125,20935,34,187495,40551,7986,0.0012617610009328,7392,0.0642276780017709,8120,0.0052492350005195,8004,0.0010790760006784,119104,3
147,1680065131,centos,20025,690956,263,10609,34,79371,45173,7710,0.0013369150001381,7156,0.0662026770005468,7625,0.005602003999229,7728,0.0011925340004381,142402,3
147,1680065131,debian,19485,494367,263,11296,34,79332,35908,6934,0.0011613610004133,6476,0.060682289999022,7060,0.0049694629997247,6952,0.0009785359998204,113769,3
146,1680065131,rhel,21136,724205,263,14920,63,144014,40,39,0.0001128359999711,88,0.0507346969989157,65,0.000424011999712,57,7.188800009316765e-05,23,3
147,1680065131,ubuntu,21582,1499555,263,20931,34,81126,45919,7439,0.0013537459999497,6908,0.0681727980008872,7404,0.0061573659986606,7457,0.0012950580003234,136612,3
147,1680066031,hub,21888,1525142,1125,20935,34,190034,45284,7758,0.00126242099941,7220,0.0624011410000093,7816,0.0055913539999892,7776,0.001192837000417,128297,4
148,1680066031,centos,19663,685373,263,10609,34,77638,40899,7277,0.0014792239999223,6736,0.0729469310008426,7225,0.0052766619992326,7295,0.001272595998671,125771,3
148,1680066031,debian,19659,500004,263,11296,34,79317,38552,7434,0.0011977349986409,6888,0.06107065300057,7550,0.0049601869995967,7452,0.0011431059992901,135929,3
147,1680066031,rhel,21136,724205,263,14920,63,144014,40,41,0.0001026810004987,88,0.0540309609987161,63,0.0002642089984874,59,6.819500049459748e-05,23,3
148,1680066031,ubuntu,21347,1494968,263,20931,34,78351,41954,7196,0.0011979909995716,6684,0.0623447359994315,7094,0.0053155189998506,7214,0.0010872160000872,127015,3
148,1680066931,hub,21877,1521138,1125,20935,34,187315,43831,8249,0.0014247309991333,7576,0.0710303719988587,8260,0.0054651780010317,8267,0.0011457149994384,143614,3
149,1680066931,centos,19823,695771,263,10609,34,78391,47736,7963,0.0013693880009668,7376,0.0646494560005521,7737,0.005878546000531,7981,0.0012472050002543,139754,3
149,1680066931,debian,19440,502904,263,11296,34,79460,44737,7717,0.0014180469988787,7160,0.0645493259999057,7674,0.0057384079991606,7735,0.0011920529996132,133901,3
148,1680066931,rhel,21136,724205,263,14920,63,144014,40,39,0.0002137550000043,88,0.0516401050008425,66,0.0002058939990092,57,7.14130001142621e-05,23,3
149,1680066931,ubuntu,21360,1494570,263,20931,34,78578,37928,6543,0.0010987280002154,6100,0.0620439489994169,6578,0.0049307579993183,6561,0.0009705200009193,129616,3
149,1680067831,hub,22067,1525309,1125,20935,34,187896,43178,7620,0.0013536650003516,7104,0.0624175430002651,7630,0.0055081940008676,7638,0.0010979590006172,143671,2
150,1680067831,centos,19659,687312,263,10609,34,77784,46498,8178,0.0014449670015892,7504,0.0634972019997803,7959,0.0057420049997745,8196,0.0013171319988032,142391,3
150,1680067831,debian,19419,507795,263,11296,34,81574,52886,8696,0.0016481949987792,8024,0.0646942970015516,8445,0.006340451998767,8714,0.0014041070007806,151956,3
149,1680067831,rhel,21136,724205,263,14920,63,144014,40,39,0.0001155549998657,88,0.0539033869990817,64,0.0001927749999595,57,6.891399971209466e-05,23,3
150,1680067831,ubuntu,21188,1490179,263,20931,34,78587,31938,6339,0.000947989999986,5912,0.0595547960001567,6516,0.0041249239984608,6357,0.0009203129993693,125529,3
150,1680068731,hub,21971,1520810,1125,20935,34,187864,42272,8009,0.0011899460005224,7388,0.0631890499989822,8060,0.0052018030000908,8027,0.0011288130008324,146661,3
151,1680068731,centos,19862,693364,263,10609,34,77432,47305,7776,0.0013593349995062,7196,0.0626958459997695,7527,0.0056840260003809,7794,0.0012433159990905,143396,3
151,1680068731,debian,19296,502998,263,11296,34,79522,49171,8315,0.0014322929982881,7644,0.0639463080005953,8152,0.005910711000979,8333,0.0013251689997559,183230,4
150,1680068731,rhel,21136,724205,263,14920,63,144014,40,38,0.0001921839993883,88,0.0506453739999415,64,0.0002338419999432,56,7.10420008545043e-05,23,3
151,1680068731,ubuntu,21275,1492270,263,20931,34,78229,33960,6387,0.0010071430006064,5964,0.0646164680001675,6519,0.0047463869996136,6405,0.0008445469993603,128856,3
151,1680069631,hub,21660,1519005,1125,20935,34,187714,36710,6829,0.0010765570004878,6388,0.0604007219990307,7056,0.004717330000858,6847,0.0009367139991809,122325,3
152,1680069631,centos,19797,688636,263,10609,34,77336,42629,7617,0.001504751999164,7036,0.0634060709999175,7513,0.0052309399998193,7635,0.0011790480002673,142836,3
152,1680069631,debian,19697,509369,263,11296,34,79667,50218,7871,0.0014347770011227,7276,0.0634753220001584,7600,0.0061556790005852,7889,0.0013659910000569,94086,2
151,1680069631,rhel,21136,724205,263,14920,63,144014,40,39,0.0001078579989552,88,0.050733844998831,63,0.0003104700008407,57,7.184499918366782e-05,23,3
152,1680069631,ubuntu,21381,1492638,263,20931,34,78330,40137,7032,0.0011366729995643,6552,0.0637473459992179,7052,0.0049743929994292,7050,0.0009987140001612,151941,3
152,1680070531,hub,21809,1523923,1125,20935,34,189791,42005,7852,0.0012359309985185,7284,0.0611931860003096,7972,0.0051837370010616,7870,0.0010794330009957,127230,3
153,1680070531,centos,19582,684893,263,10609,34,77811,38240,6846,0.0011251029991399,6388,0.0610195520002889,6884,0.0048345360009989,6864,0.0010495940005057,118059,3
153,1680070531,debian,20280,509918,263,11296,34,79688,51903,8569,0.0014505569997709,7884,0.0633452180009044,8175,0.0062225870005931,8587,0.0013262200009194,169038,3
152,1680070531,rhel,21136,724205,263,14920,63,144014,40,40,0.0001790459991752,88,0.0508570380006858,64,0.0001776760000211,58,6.857299922558013e-05,23,3
153,1680070531,ubuntu,21203,1489940,263,20931,34,78130,36059,6809,0.0009916479993989,6328,0.0595026049995794,6945,0.0045422910006891,6827,0.0008843470004649,122085,3
153,1680071431,hub,21951,1525523,1125,20935,34,187763,45730,7887,0.0013011560004088,7288,0.0622895220003556,7856,0.0055892849995871,7905,0.0011790640000981,154244,3
154,1680071431,centos,19785,693389,263,10609,34,77488,45206,7930,0.0014469859997916,7352,0.0635171190006076,7718,0.0055857769984868,7948,0.001207911000165,146826,3
154,1680071431,debian,19489,499309,263,11296,34,79376,46333,7644,0.0014935210001567,7060,0.0675433470005373,7508,0.0061294019997149,7662,0.0011952709992328,136060,3
153,1680071431,rhel,21136,724205,263,14920,63,144014,40,39,0.0001817909997043,88,0.0515697060000093,64,0.000328084001012,57,7.261500104505103e-05,23,3
154,1680071431,ubuntu,21239,1492679,263,20931,34,78817,36782,6634,0.0010872769998968,6164,0.06079267899986,6721,0.0049483360016893,6652,0.0010479869997652,134296,3
154,1680072331,hub,21757,1521691,1125,20935,34,187763,43136,7711,0.0013148730013199,7132,0.0618615719995432,7692,0.0055167290011013,7729,0.0011279059999651,137072,3
155,1680072331,centos,19752,689767,263,10609,34,77493,47964,7908,0.0014195990006555,7288,0.0633165430008375,7677,0.0058308690004196,7926,0.0012886000004073,142730,3
155,1680072331,debian,19427,500612,263,11296,34,79280,40784,7410,0.0011752300015359,6876,0.0624295960005838,7411,0.0050826610004151,7428,0.0010676509991753,138891,3
154,1680072331,rhel,21136,724205,263,14920,63,144014,40,39,0.0002026820002356,88,0.0521047509992058,64,0.0002932970000983,57,7.255800119310152e-05,23,3
155,1680072331,ubuntu,21191,1488361,263,20931,34,79055,34939,6630,0.0010947979990305,6168,0.0625510800000483,6872,0.0044836380002379,6648,0.0009318550000898,110028,3
155,1680073231,hub,21923,1518638,1125,20935,34,187517,41933,8407,0.0012211829998705,7752,0.0629512859995884,8493,0.0054242520000116,8425,0.0011056750008719,131881,4
156,1680073231,centos,19659,686492,263,10609,34,79254,43298,7921,0.0012910210007248,7348,0.0688573509996786,7873,0.0053912670009594,7939,0.0011305490006634,124947,3
156,1680073231,debian,19642,500579,263,11296,34,79282,40081,7019,0.001239628998519,6544,0.0704044949998206,7011,0.0052076690008107,7037,0.0011636619983619,123511,4
155,1680073231,rhel,21136,724205,263,14920,63,144014,40,40,0.0001611050010978,88,0.0522724849997757,64,0.0002454220011713,58,7.456799903593492e-05,23,3
156,1680073231,ubuntu,21355,1493423,263,20931,34,81121,35581,6775,0.0010146090007765,6324,0.0598769610005547,7021,0.0046450770005321,6793,0.000866243000928,124325,3
156,1680074131,hub,21936,1524027,1125,20935,34,188249,42950,7888,0.0013748599994869,7332,0.0735734210011287,7993,0.0055732130003889,7906,0.0011495449998619,149241,2
157,1680074131,centos,19838,694089,263,10609,34,77843,49259,8119,0.0014702179996675,7472,0.0630009310007153,7853,0.0060493319997476,8137,0.0013065580005786,138790,3
157,1680074131,debian,19702,509491,263,11296,34,81428,49999,7981,0.0015015190001577,7400,0.0647882989997015,7711,0.006173800000397,7999,0.001334978000159,150158,2
156,1680074131,rhel,21136,724205,263,14920,63,144014,40,39,9.69970005826326e-05,88,0.0548430500002723,64,0.0003194620003341,57,0.0001020679992507,23,3
157,1680074131,ubuntu,21467,1501976,263,20931,34,78843,46868,7734,0.0013194780003686,7160,0.0645169269992038,7535,0.0058492059997661,7752,0.0012487040003179,127303,3
157,1680075031,hub,21742,1519103,1125,20935,34,187878,43346,8103,0.0013232249984866,7476,0.061848868999732,8230,0.005298292999214,8121,0.0011660740001389,137037,3
158,1680075031,centos,19886,696490,263,10609,34,77536,53578,8345,0.001649780999287,7696,0.0656912790000205,7866,0.0065794869988167,8363,0.001500226000644,146795,3
158,1680075031,debian,19832,499176,263,11296,34,79422,45763,7982,0.0014238419989851,7396,0.0669006179996358,7856,0.0064777009993122,8000,0.0013431869992928,126869,3
157,1680075031,rhel,21136,724205,263,14920,63,144014,40,39,0.0001557369996589,88,0.0540027150000241,63,0.0003516760007187,57,0.0001483620017097,23,3
158,1680075031,ubuntu,21294,1495204,263,20931,34,80371,47677,7647,0.0016000569994503,7052,0.0681592840010125,7477,0.0061277059994608,7665,0.0014219459990272,127909,3
158,1680075931,hub,22171,1522142,1125,20935,34,187909,41865,7410,0.0014583960000891,6888,0.0632071250001899,7556,0.0053318880000006,7428,0.0011584870007936,140354,3
159,1680075931,centos,19711,685106,263,10609,34,77416,43961,7463,0.0012981260006199,6912,0.0618160349986283,7297,0.0055310480001935,7481,0.0012732249997498,130396,3
159,1680075931,debian,19654,499035,263,11296,34,79612,39443,7186,0.0012616410003829,6692,0.060784777999288,7271,0.004875965998508,7204,0.0011440649996075,137350,3
158,1680075931,rhel,21136,724205,263,14920,63,144014,40,38,0.0001741120013321,88,0.0499531210007262,63,0.0002833819999068,56,0.0001099740002246,23,3
159,1680075931,ubuntu,21342,1493588,263,20931,34,78714,38966,6712,0.0012372709988994,6248,0.061568699999043,6771,0.0048679269984859,6730,0.0010518449998926,109276,3
159,1680076831,hub,21833,1520580,1125,20935,34,189637,42317,7829,0.0012065810005879,7272,0.0627798040004563,7943,0.0052290940002421,7847,0.0011409190010454,125396,3
160,1680076831,centos,19848,691292,263,10609,34,77426,42489,7181,0.0012255169986019,6688,0.0693319349993544,7103,0.008611524999651,7199,0.0011993239986622,134183,3
159,1680076831,rhel,21136,724205,263,14920,63,144014,40,39,0.0001332400006504,88,0.0532617430017126,67,0.0002708619995246,57,0.0001166410002042,23,3
160,1680076831,ubuntu,21325,1493622,263,20931,34,78903,39885,6765,0.0011519399995449,6320,0.0623662260004493,6798,0.0049645060007605,6783,0.0010137089993804,140501,3
160,1680076832,debian,19288,498518,263,11296,34,79420,40048,7480,0.0012583619991346,6956,0.0627560150005592,7595,0.0051979380004922,7498,0.001121052999224,148916,3
160,1680077731,hub,22019,1523707,1125,20935,34,187918,45200,8344,0.0013967590002721,7692,0.0729172979990835,8360,0.0064292070001101,8362,0.0013173870011087,163443,3
161,1680077731,centos,19722,691141,263,10609,34,77117,47950,8071,0.0014154849995975,7440,0.0657560510007897,7745,0.0058116079999308,8089,0.0013239170002634,137801,3
161,1680077731,debian,19469,505285,263,11296,34,81417,47334,8180,0.0014686030008306,7560,0.0625420050000684,8137,0.0057417480002186,8198,0.0013096379989292,160437,4
160,1680077731,rhel,21136,724205,263,14920,63,144014,40,39,8.725999941816553e-05,88,0.0509039110002049,63,0.0001742439999361,57,0.0001082540002244,23,3
161,1680077731,ubuntu,21522,1499000,263,20931,34,78281,45887,7500,0.001356537999527,6944,0.0628836929990939,7353,0.0056593970002722,7518,0.0011925779999728,140032,3
161,1680078631,hub,22041,1520324,1125,20935,34,189959,47345,8758,0.0013623889990412,8096,0.0648635600009583,8769,0.0056290060001629,8776,0.0013222649995441,185366,4
162,1680078631,centos,19702,685227,263,10609,34,78690,42379,7631,0.0013554619999922,7088,0.0629685660005634,7581,0.0054091600013634,7649,0.0011673270000756,131706,3
162,1680078631,debian,19752,508056,263,11296,34,79429,50912,8284,0.0015111110005818,7636,0.0638401950000115,7919,0.0062656520003656,8302,0.0015472869999939,194584,3
161,1680078631,rhel,21136,724205,263,14920,63,144014,40,39,0.0001258219999726,88,0.0507073509998008,64,0.0001887690013973,57,7.131900019885506e-05,23,3
162,1680078631,ubuntu,21453,1496894,263,20931,34,78688,42372,7416,0.0012317499986238,6860,0.0627799670000968,7402,0.0051105539987474,7434,0.0011462590009614,143716,3
162,1680079532,rhel,21136,724205,263,14920,63,144014,40,39,0.0001391790010529803,88,0.05152905600152735,66,0.00028898200071125757,57,0.00011207500028831419,175911,1
